[]ETH.main,18864449,88d02e624d4d9b24d3dffb8c694b9d798aaa8ae381762cf25eaf920a21012d79,2023-12-25T18:14:03.379214391Z,https://api.blockcypher.com/v1/eth/main/blocks/88d02e624d4d9b24d3dffb8c694b9d798aaa8ae381762cf25eaf920a21012d79,00702c2e43d41ca135a571783e8d70539106c4fa169ee19292ebfa5f22f9ea74,https://api.blockcypher.com/v1/eth/main/blocks/00702c2e43d41ca135a571783e8d70539106c4fa169ee19292ebfa5f22f9ea74,26,49801,28525727049,25116057910,22191173124,1738914893,1412979527,641355282,23181240531,18863311,ad56cc5f9110b7a3e8be101e7d1d758b79c59e96619cb98719c56821da78cffe
ETH.main,18864527,baa2b0329f759c2bde2abb89e4279a1d4728d754ba534611acf06e100a6aefeb,2023-12-25T18:29:49.548491505Z,https://api.blockcypher.com/v1/eth/main/blocks/baa2b0329f759c2bde2abb89e4279a1d4728d754ba534611acf06e100a6aefeb,00a2bb5f923a56d9fff8ad8ab91e0589bce086b82518cc0061cfcaf0390d531b,https://api.blockcypher.com/v1/eth/main/blocks/00a2bb5f923a56d9fff8ad8ab91e0589bce086b82518cc0061cfcaf0390d531b,25,50982,78076939709,31265476950,22406465694,1740223469,1425901187,621093132,64211180913,18863311,ad56cc5f9110b7a3e8be101e7d1d758b79c59e96619cb98719c56821da78cffe
ETH.main,18864585,7db0bb3b345ac4c25ebf3ddb188b1670b2a8d6b17581acad7a70341e10a51abd,2023-12-25T18:41:37.609928724Z,https://api.blockcypher.com/v1/eth/main/blocks/7db0bb3b345ac4c25ebf3ddb188b1670b2a8d6b17581acad7a70341e10a51abd,00a722dee6ac02b17dad5e71970aba35de7f7ee39597e55913178cd5a04225a8,https://api.blockcypher.com/v1/eth/main/blocks/00a722dee6ac02b17dad5e71970aba35de7f7ee39597e55913178cd5a04225a8,26,49389,31885284677,26420094848,22567286719,1739393387,1388725645,635795190,24316390528,18863311,ad56cc5f9110b7a3e8be101e7d1d758b79c59e96619cb98719c56821da78cffe
